SampleID	TumorType	X1433EPSILON	X4EBP1	X4EBP1_pS65	X4EBP1_pT37T46	X53BP1	ACC_pS79	ACC1	AKT	AKT_pS473	AKT_pT308	AMPKALPHA	AMPK_pT172	AR	ASNS	ATM	BAK	BAX	BCL2	BCLXL	BECLIN	BETACATENIN	BID	BIM	CJUN_pS73	CKIT	CMET_pY1235	CMYC	CRAF	CRAF_pS338	CASPASE7CLEAVEDD198	CAVEOLIN1	CD31	CD49B	CDK1	CHK1	CHK1_pS345	CHK2	CHK2_pT68	CIAP	CLAUDIN7	COLLAGENVI	CYCLINB1	CYCLIND1	CYCLINE1	DJ1	DVL3	ECADHERIN	EEF2	EEF2K	EGFR	EGFR_pY1068	EGFR_pY1173	EIF4E	ERALPHA	ERALPHA_pS118	ERK2	FIBRONECTIN	FOXO3A	GAB2	GATA3	GSK3ALPHABETA	GSK3ALPHABETA_pS21S9	HER2	HER2_pY1248	HER3	HER3_pY1298	HSP70	IGFBP2	INPP4B	IRS1	JNK_pT183Y185	JNK2	KU80	LCK	LKB1	MAPK_pT202Y204	MEK1	MEK1_pS217S221	MIG6	MRE11	MTOR	MTOR_pS2448	NCADHERIN	NFKBP65_pS536	NF2	NOTCH1	PCADHERIN	P27	P27_pT157	P38MAPK	P38_pT180Y182	P53	P70S6K	P70S6K_pT389	P90RSK_pT359S363	PAI1	PAXILLIN	PCNA	PDK1_pS241	PEA15	PI3KP110ALPHA	PKCALPHA	PKCALPHA_pS657	PKCDELTA_pS664	PR	PRAS40_pT246	PTEN	RAD50	RAD51	RB_pS807S811	S6	S6_pS235S236	S6_pS240S244	SHC_pY317	SMAD1	SMAD3	SMAD4	SRC	SRC_pY416	SRC_pY527	STAT3_pY705	STAT5ALPHA	STATHMIN	SYK	TUBERIN	VEGFR2	XRCC1	YAP	YAP_pS127	YB1	YB1_pS102	X4EBP1_pT70	ARAF_pS299	ANNEXINVII	ARID1A	BRAF	BAD_pS112	BAP1C4	BRCA2	CD20	CYCLINE2	ETS1	EIF4G	FASN	FOXO3A_pS318S321	FOXM1	G6PD	GAPDH	GSK3_pS9	HEREGULIN	MYH11	MYOSINIIA_pS1943	NRAS	NDRG1_pT346	P21	P27_pT198	P90RSK	PDCD4	PDK1	PEA15_pS116	PI3KP85	PKCPANBETAII_pS660	PRDX1	RAB11	RAB25	RAPTOR	RBM15	RICTOR	RICTOR_pT1135	SCD1	SF2	TAZ	TIGAR	TRANSGLUTAMINASE	TFRC	TSC1	TUBERIN_pT1462	VHL	XBP1	ACETYLATUBULINLYS40	P62LCKLIGAND	X1433BETA	X1433ZETA	ACVRL1	DIRAS3	ANNEXIN1	PREX1	ERCC1	MSH2	MSH6	SMAC	ADAR1	ALPHACATENIN	TTF1	CASPASE3	CASPASE9	PARP1	JAB1	patient_id
TCGA-A3-3306-01A-02-1737-20	KIRC	-0.712823859	1.935009144	0.996047072	1.13362792	1.221211067	-0.419446509	0.996258527	1.152401689	-0.707332286	-0.095784203	1.627039605	2.792445592	0.73639335400000006	-1.381415519	3.655553642	2.114536314	1.371476927	0.603649341	-0.181254605	-0.462501543	2.812865273	0.402239955	0.155621144	-0.5086168	-0.448095875	0.505146141	0.39793608	0.772783752	-0.086321109	-0.689523959	3.059306416	-0.959983865	-0.469913203	0.13888419	-0.414184806	-0.36172193	-0.340576344	-0.584146163	0.655244529	-0.284359981	0.683565524	-1.0033302	0.403274945	-1.08294609	1.325583837	0.138874744	-0.792452485	1.488300775	0.493032347	0.836143758	0.100651927	0.949241371	0.77327913	-1.900967546	0.083876944	2.237197152	-0.378335471	-0.554742944	1.001063655	-0.052783651	0.95028523	1.695009877	0.464693211	-0.061140173	0.957467225	0.664230781	1.005379405	-0.817968293	-1.765471363	-0.289746116	-0.36511191	0.700086036	1.539536724	0.77580644	0.382362428	1.111570308	1.384988225	-0.057513178	0.089041369	0.017533836	1.113076239	-0.548330625	0.326099222	0.253040629	2.356838771	-0.50835299	-1.521145108	0.397557223	-0.215471198	-0.048170689	0.81683094999999994	-1.080965935	0.619252124	-1.619477248	-0.328482738	-2.058567465	0.781176509	-1.19172379	1.156672732	1.138850179	-0.576848944	-0.447541072	-0.780380383	-0.452543827	-1.048344976	0.795151602	1.420743079	0.716868204	-1.025575977	-1.141117313	0.084674877	-1.241249068	-0.728635093	-1.473376915	-0.133675343	1.258769125	-0.837141666	-0.631128913	0.094801749	0.6773217	0.257998361	1.630234009	-0.197746864	1.547153442	0.84665128	2.358045939	0.032344345	0.513144364	2.653300034	-0.687618841	0.051577915	-0.561149086	-0.806378513	-0.775806681	-0.160262937	1.68728528	0.211475181	-0.966615261	-0.290584986	0.414225175	1.289211757	0.389075317	0.025828263	-1.385625978	-1.293902685	-1.126226528	-1.409515279	4.30604285	0.64347526	-0.915620923	-1.384704778	-0.358636909	-1.262352986	2.569425049	0.271543857	-0.136242716	-0.081734428	1.004799046	-0.328403971	0.740197026	1.654434687	1.281539625	-1.614562281	-0.692079055	-2.176229403	1.225956352	1.853100842	-0.236312248	0.067828186	-1.278629863	-1.678729829	0.578231126	0.442207333	2.094934613	0.21550043	1.676115194	-0.487148074	0.841069027	-0.986205521	1.825321087	0.64955384	-0.489426524	1.291661692	-0.415377941	-2.460695642	-0.852754584	-0.810056313	-0.250383032	-1.028990337	-0.162055753	-0.143428451	NA	NA	NA	NA	NA	NA	NA	TCGA-A3-3306
TCGA-A3-3322-01A-03-1737-20	KIRC	-0.765399955	0.522965456	0.225544184	1.2907850300000001	0.881753173	-0.939435161	0.088470889	1.013571213	-0.00596868	0.775266138	1.699403193	2.269416711	0.441007669	-1.356166346	2.136622302	2.11034709	1.033254475	-0.203320951	-0.340356241	-0.618002884	2.150041044	0.730421064	0.04050712	-0.495668123	-0.068011635	0.48069613	0.603844182	0.656986555	-0.006808852	-0.544545525	2.617756908	-0.850484001	-0.700440876	0.700833839	-0.349463868	-0.550477492	-1.213931501	-0.619540582	0.184422902	-0.53241796	0.882261322	-1.526011209	0.212010763	-1.101575001	0.786300104	-0.299882825	-0.098072376	-0.073055031	0.186424161	0.519749636	-0.03676564	0.949592538	0.18237239	-1.851076687	0.032680167	1.510494174	-0.227269839	-0.642901277	3.181524197	-0.165234719	0.259476217	1.277888021	0.522868433	0.082350335	0.896976564	0.601553313	1.70886576	-0.630622748	-1.137575436	-0.464577531	-0.47720041	0.457499185	1.191533585	-0.013406725	0.372247558	0.922143992	0.843633298	-0.401460848	1.202246837	0.095441783	0.844969824	-0.56874677	0.427969623	0.292333239	0.935423789	-0.355808899	-1.883082022	0.281501887	-0.215318664	-0.195033859	0.507735042	-1.012974626	0.455151018	-1.300674805	-0.303744223	-2.109883754	0.783484178	-1.324553927	0.779269401	0.771335639	-0.957797142	-0.6638777	-1.023021823	-0.662759459	-1.135578288	0.517946706	0.087894631	0.467513098	-0.83203144	-0.809278268	-0.39287076	-0.645069261	-0.286289675	-1.611531025	-0.211894102	0.781642035	-1.009812694	-1.029177119	-0.166169826	-0.14142664	-0.07508986	0.906381862	-0.071055626	0.933961272	1.016768739	1.864530435	-0.101684693	0.388069779	2.194380559	-0.932404928	0.041280681	-0.516189798	-1.097288857	-0.953895984	-0.237270321	1.358388723	0.171616301	-1.188076664	-0.06808524	0.419048298	1.257720221	0.511797316	-0.637908996	-1.666067412	-1.434916166	-1.085028164	-1.31508359	2.548252526	0.406363401	-1.16147532	1.77165052	-0.755285491	-1.231737479	3.077415643	0.422570076	-0.110777628	-0.395450895	0.939908556	-0.503507486	-0.013880655	1.04304417	0.843710195	-1.602724146	-0.219989885	-2.295103259	1.056752802	1.416503318	0.459012841	0.434335281	-1.269541625	-1.596727225	0.619879044	0.469165865	1.524516018	-0.604317247	1.336543647	-0.327283761	1.990495278	-0.8994624	2.205730816	0.151179874	-0.521121592	0.76445592	-0.360900193	-2.175381072	-0.460568168	-1.3518352	-0.380402922	-1.343644879	-0.695273886	0.185217511	NA	NA	NA	NA	NA	NA	NA	TCGA-A3-3322
TCGA-A3-3346-01A-03-1737-20	KIRC	-0.635973471	0.876238091	0.271059974	1.25683739	1.152748419	-0.869442276	0.143703201	0.786482285	1.730818984	2.120054641	1.076132935	1.018390655	-0.406390448	-0.60305643	1.469728839	2.206646496	1.26630962	-1.073823445	-0.121943809	-0.627399871	1.39111733	0.785001652	-0.495893573	-0.304608671	-0.131649884	0.522062423	0.622326639	0.674664514	0.145906461	-0.208637199	1.348342109	-0.660158281	-0.145791571	1.000161275	-0.096192217	-0.232231402	-0.741214165	-0.334410205	0.052434291	-0.373131592	0.459108173	0.311794239	0.326140091	-0.77259505	0.793130625	-0.079854608999999993	-1.115007182	0.768105005	0.050838739	0.706697337	-1.009560032	0.813645104	0.264003131	-1.938132733	0.003325567	1.443271996	0.174260402	-0.478217923	0.552955093	-0.136196727	0.459191411	1.484717631	-0.190031196	-0.227507014	0.885068024	0.568151732	1.456349184	0.067091	-1.690550166	-0.250842017	-0.300162591	0.166071943	0.974412318	0.242547376	0.673319804	-0.152900344	1.053637895	-0.7908162	0.369616282	0.32557065	0.764499124	-0.629472466	0.408586221	-0.664049252	1.359315806	-0.475331991	-1.397103619	-0.188903652	-0.256604805	-0.02621331	0.697660661	-0.992912291	0.358921892	-1.346412902	-0.393413178	2.758026918	0.569802826	-1.026425139	0.226657776	0.599968815	-0.72933664	-0.290470504	-0.514505274	-0.503064359	-1.033604484	0.311046267	-0.982487101	0.333141134	-0.369612737	-0.728142342	-0.031951496	-0.853571886	-0.646653307	-1.978379754	-0.08439151	1.070538495	-0.571158781	-0.667730566	0.176738643	-0.489883636	-0.12701646	0.220909722	0.239870468	2.067069762	0.215349781	2.339684554	-0.011494558	0.583876411	1.422505069	-0.485586102	0.626482529	-0.610548368	-1.131095344	-0.717057587	-0.048115745	0.935449431	0.057484304	-1.075698273	0.064810877	0.683678807	1.171646921	0.237190198	-0.202475889	-1.460228849	-1.502256441	-0.927568521	-1.123058003	2.194817489	1.154362955	-1.344855347	-0.743309804	-0.966914299	-1.080989901	3.669995908	0.835395304	0.128591243	-0.453000201	0.139321269	-0.621536314	0.242299561	1.684816523	2.007428121	-1.467824537	-0.646487355	-2.393394776	0.86565028	1.383428728	-0.596183895	0.367415587	-1.609716569	-1.553492746	0.919977392	0.654921297	0.180542979	2.107890416	1.056175724	-0.535374037	-2.223665826	-0.904546649	0.410328994	1.066686861	-0.431707527	0.977558977	-0.433456061	-2.320693094	0.603571228	-0.706172606	-0.28704441	-1.125605923	-0.209542552	0.678767357	NA	NA	NA	NA	NA	NA	NA	TCGA-A3-3346
TCGA-A3-3365-01A-03-1737-20	KIRC	-0.74770681	-0.236223606	0.205066255	0.307734511	1.006801884	-1.175087392	-0.48307286	1.28329158	0.181700145	0.372572203	1.410019169	2.159726888	0.083130829	-2.019305555	2.082287955	1.511358099	1.078707338	-0.059511517	-0.627927235	-0.628692078	2.445811078	0.370214934	-0.366325308	-0.683042925	0.201443815	0.361958772	0.685223155	0.68586009	0.021001066	-0.707633129	3.018659316	-0.805505859	-0.386216336	0.395794442	-0.598335215	-0.515831336	-1.417292359	-0.698380429	-0.055992143	-0.622414484	1.09122819	-2.052163002	0.111724481	-1.150295033	0.785576496	0.119472897	0.08748776	-0.495067915	-0.138077572	0.3562453	0.093163732	0.594571901	0.164226828	-1.73683514	-0.00582849	1.578504198	-0.108497968	-0.776929232	3.007603528	-0.41767753	0.517342381	1.320076551	0.554309021	-0.032104397	1.481751845	0.603614418	0.488342066	-0.932128952	-0.973764067	-0.867574107	-0.461098781	0.279194629	1.100877385	0.122777505	0.164384767	1.070805544	0.775835123	-0.119775029	1.024447771	0.029181873	0.947946974	-0.59295698	0.047887806	0.236999485	1.000121532	-0.257281891	-1.903581863	0.094249481	-0.2910674	-0.168500626	0.743531945	-1.441437907	0.228448412	-1.661357916	-0.466004377	-1.633831964	1.078056139	-1.448482712	0.460307555	0.790242486	-0.847216828	-0.644504221	-0.961780129	-0.650879027	-1.108576295	-0.423125316	0.334471188	0.296706108	-1.375853799	-1.249110565	-0.725312928	-1.511712615	-0.875484582	-1.776973796	-0.103703278	0.755722524	-0.8746078	-0.960233769	0.254588628	0.165899159	0.208797064	1.061938735	-0.33523662	1.178199099	0.948659275	2.216294755	-0.482167047	0.529205902	2.37190566	-0.819112223	-0.009461557	-0.723262041	-1.161738459	-0.906722491	-0.169159147	0.851569897	-0.08108508	-1.165136702	-0.435299631	0.426256999	0.93908747	0.604830591	-0.588531096	-1.81071498	-1.321221676	-1.323213851	-1.225011861	1.12781042	0.787993592	-1.410247149	3.017055182	-0.456419584	-1.478031685	2.138523616	0.472855311	-0.258751612	-0.425738291	0.710736055	-0.6540968	0.385652972	1.048637589	0.947518419	-1.888466078	-0.603436221	-2.568475965	1.211989263	1.403922645	1.67171028	0.236157036	-1.598132626	-1.53588861	0.24524421	0.18687149	0.595467261	-1.332016742	1.828751914	-0.424818741	0.061350518	-1.000127648	2.020888867	-0.248230134	-0.58472737	0.643432177	-0.499604714	-2.538000269	0.295956749	-1.112411431	-0.279385856	-1.413644283	-0.575465569	-0.185399007	NA	NA	NA	NA	NA	NA	NA	TCGA-A3-3365
TCGA-A3-3380-01A-03-1737-20	KIRC	-0.690441209	0.268467757	0.392991406	0.574288061	1.10313909	-1.087015921	-0.117552535	1.160092481	0.208361892	0.838398965	1.494562229	2.748499275	0.466461412	-1.881363292	1.793267539	1.530244305	1.269768759	0.060245816	-0.431493684	-0.776091057	2.785644681	0.428743965	0.223731859	-0.572219678	0.370035014	0.381939918	0.600904457	0.65180827	0.038723666	-0.664719112	3.915599862	-0.783737634	-0.487755352	0.551372387	-0.529940065	-0.44025532	-1.407955099	-0.744594149	-0.074398835	0.332463229	2.254459745	-1.372962129	0.019400124	-1.047944525	0.806190788	0.037432451	0.436397778	-0.129703189	0.130849287	0.066067159	0.332373014	0.890748622	0.350657897	-1.431082657	0.003222093	1.094112591	0.097056487	-0.680159728	0.769779648	-0.192263065	0.572056634	1.293997978	0.335929249	-0.039886993	0.725243046	0.553037629	1.063522735	-0.865002689	-1.171262389	-0.884224241	-0.461491098	0.627588497	1.295490854	0.193511841	0.171249429	0.767148794	0.977869961	-0.299168662	-0.167407691	0.068824637	0.809393875	-0.592219653	0.231109711	0.143107723	1.039097853	-0.312797781	-1.76107697	0.530136984	-0.274926196	0.043092848	1.168023939	-1.620231407	0.390192075	-1.714841817	-0.365765994	-1.753242457	1.097441171	-1.239766522	0.607136623	1.062485669	-0.934767034	-0.38963714	-0.735859157	-0.592394958	-1.057048285	0.218289579	0.517080554	0.502695918	-1.477395928	-1.072733732	-0.226083561	-1.905702696	-1.619617728	-1.635444583	0.269663189	1.116294715	-0.999978042	-0.734335419	0.342589273	0.570170303	-0.142668115	0.705194706	-0.364284414	1.898992398	0.859952202	2.277317345	-0.213320581	0.708755147	2.502544572	-0.883857396	-0.06199731	-1.013347152	-1.210503595	-0.755315239	-0.144293244	1.0476912	-0.115862087	-0.99695022	-0.231892142	0.406763525	0.922385061	0.518071707	-0.514301551	-1.90215214	-1.152334438	-1.176017621	-0.349406257	2.486650754	0.765071568	-1.343756756	3.422817056	-0.338400894	-1.375056153	3.097563578	0.567158489	-0.130095278	-0.847577779	0.463934931	-0.457111299	0.062831802	1.322468462	0.679927552	-1.664870061	-0.31502881	-2.514087662	1.145781491	1.519530263	3.116333415	0.301189105	-1.484722736	-1.374191333	0.574411384	0.476668979	0.311072899	-0.942618492	1.941844558	-0.33217668	1.854677563	-1.305271182	1.800186804	0.265812856	-0.567002106	1.093800937	-0.3227868	-2.342662963	0.447294383	-0.97291709	-0.390368557	-1.294736825	-0.476126583	0.398746129	NA	NA	NA	NA	NA	NA	NA	TCGA-A3-3380
TCGA-AK-3436-01A-03-1737-20	KIRC	-0.72505434	0.470207812	0.354996462	0.850106733	1.408136945	-0.48747735	0.088441938	0.927294885	-0.420417553	1.105047141	1.245998768	1.144376537	0.003910419	-1.597902112	1.069459928	2.376025545	1.895159364	-0.742679051	-0.052211389	-0.807324005	1.397032449	0.777129706	-0.177134673	-0.616241	-0.224466919	0.58251094	0.591655534	0.637395963	0.061365961	-0.825915704	3.069489545	-0.974128632	-0.377835648	0.063334199	-0.474437336	-0.016996142	-0.479771702	-0.31306436	0.179461464	0.464520606	0.948243811	-0.941849773	0.259026134	-0.871023264	0.862151655	-0.403689346	-1.049349525	1.758384656	0.379246346	0.863641305	-0.927457095	1.036626643	0.396399782	-1.86819178	0.136786125	2.01504255	-0.137040024	-0.467198126	1.083057911	0.006369806	0.724706786	2.067201495	0.238821247	-0.228195094	0.281461442	0.520300874	1.224044527	-0.502293177	-0.617124817	-0.645425766	-0.297567319	0.576479969	1.652718575	0.487052608	0.573595461	-0.560516619	1.104764268	-0.458152897	0.258548542	0.06908637	0.753623215	-0.7110116	0.026218784	-0.601953786	0.473705703	-0.556947165	-1.30210762	0.043573609	0.229457817	-0.542362543	0.274294295	-1.279835838	0.074572977	-1.449805527	-0.368206827	-0.018107912	1.206986997	-0.776888491	0.82984434	1.210353268	-0.686875503	-0.146679969	-0.234898712	-0.355334547	-1.155177155	1.147666183	-0.451237882	0.048478263	-0.898939378	-1.299067397	-0.459135262	-0.361113974	0.084575758	-2.20889628	-0.015638022	0.756235329	-1.023678253	-0.8312484	0.180623169	-1.535014815	-0.449831036	0.556631381	-0.144633172	0.517690134	0.071493491	2.33320612	-0.086277836	0.698629819	1.991834712	-0.991587958	0.83753306	-0.003038046	-0.813860909	-0.768261093	-0.262210591	0.896679126	0.514588104	-1.368935395	-0.114538504	0.603042424	1.370230767	0.711181328	-0.684418751	-1.94588492	-1.320448633	-1.145095593	0.167390238	4.793264566	0.955611989	-1.418484364	0.193094021	-1.2805518	-1.079550166	2.119408883	0.433347526	-0.104199247	-0.307901353	0.948457596	-0.49310447	0.021586294	1.723095766	1.450064175	-1.211299548	-0.373520481	-2.206561352	1.462982572	0.050552167	-0.182754095	0.38094831	-0.995521912	-1.040801803	0.623583122	0.735847424	2.301450497	1.313810338	0.753509938	-0.568621866	-1.466032923	-0.690233128	1.575679545	0.154676773	-0.461939285	0.991882556	-0.201326026	-2.112827089	0.750809393	-1.420501027	-0.061110926	-1.386940789	-0.720598019	1.333291891	NA	NA	NA	NA	NA	NA	NA	TCGA-AK-3436
TCGA-B2-4102-01A-03-1737-20	KIRC	-0.795715881	0.227441512	0.559235056	1.196371902	1.019558525	-0.973665172	-0.010236463	1.239066473	-0.285106113	0.33509116	1.9423832	2.712928143	0.400988721	-1.34540671	2.367765903	1.671841469	1.448671251	-0.145140871	-0.248694663	-0.78353354	2.910552523	0.602035892	-0.100608847	-0.511985942	-0.035633461	0.39899445	0.527321599	0.710268515	0.0905941	-0.469048047	2.679228769	-0.673459269	-0.609360095	0.453691709	-0.464593667	-0.242987841	-1.086450065	-0.722235861	0.032344595	0.336785286	1.157026556	-1.343707304	0.55314652499999994	-1.178746295	0.884452482	0.127717151	-0.490531732	0.332528153	0.169078454	0.602456446	-0.293714712	1.048984893	0.282751527	-1.504893327	-0.045403072	1.719384857	-0.588218799	-0.558020987	3.056231915	-0.421263151	0.547778528	1.546024191	0.48393692	0.040269859	0.955368271	0.473019527	1.763939272	-0.510904206	-1.13097023	-0.781298172	-0.484374624	0.714661369	1.087012736	0.415948161	0.264919582	0.160327619	1.084771253	-0.346257918	0.893483517	0.007966216	0.882248279	-0.560465433	0.16192733	0.313437383	1.789138623	-0.384554291	-1.741144935	0.186231834	-0.254354135	0.295540062	0.385531891	-1.374656752	0.519722609	-1.578600797	-0.529923032	-2.584288771	0.598555113	-1.262748703	0.903045936	1.04223577	-0.827427585	-0.288157398	-0.414870642	-0.585685622	-1.121479651	0.397769486	0.723394502	0.492506981	-1.188154133	-0.90027709	0.162112088	-1.075405428	-0.927411059	-1.943037337	-0.049162966	0.883283083	-1.167188459	-0.701619184	0.294042987	0.404422302	-0.296153376	1.189026867	-0.264949088	2.281724982	1.021480956	1.73110922	-0.230083919	0.424669236	1.963443715	-0.905544936	0.019006136	-0.527175079	-1.037772501	-0.830758705	-0.094446986	1.44336397	-0.149433332	-1.184609031	-0.321016319	0.300264358	1.077631487	0.500790868	-0.250186927	-1.69368654	-1.496019524	-1.133009203	-1.423341542	4.087766426	0.779051817	-1.286679793	0.202835129	-0.373713854	-1.557958339	3.33893617	0.164217204	-0.187716674	-0.469082534	0.705315613	-0.479078583	-0.032068085	1.632590426	0.97420326	-1.691077184	-0.011897039	-2.126027773	1.019398568	1.307613526	-0.580694939	0.235622115	-1.460809119	-1.608351866	0.610150265	0.527250716	0.115284585	-0.413617755	1.700837249	-0.327068907	0.86685053	-1.354630766	1.490664419	0.167550566	-0.623107622	0.965463099	-0.317557762	-2.498812115	1.166587115	-0.67203368	-0.36445675	-1.400168524	-0.6560588	0.127526223	NA	NA	NA	NA	NA	NA	NA	TCGA-B2-4102
TCGA-BP-4174-01A-03-1737-20	KIRC	-0.605397837	0.091889495	0.539658988	-0.013605197	0.599705828	-0.798270379	-0.240294011	0.89513177	0.240807057	1.015047259	1.698574387	2.09455125	0.03292008	-1.492422343	0.915245853	2.321670505	1.392574128	-0.518930174	-0.274740012	-0.990297184	1.788963705	0.777215386	-0.427947125	-0.259322639	-0.247849721	0.469605091	0.688404724	0.37407044	0.108774863	-0.622718027	1.279436789	-1.05587463	-0.187718996	0.990577845	-0.381208245	-0.103105872	-0.923937873	-0.285685559	-0.134100937	-0.432058651	0.815360378	-1.398179527	0.424942641	-0.731091437	1.134609051	-0.639180223	-0.883020275	0.5515131	0.185858085	0.576798394	0.080478279	1.243931938	0.390266343	-1.49029894	0.167272923	2.375563237	0.018042778	-0.263041931	1.604609168	0.01784937	0.262803928	1.589841934	0.157005426	0.059289316	2.106394024	0.619880012	0.787766555	-0.721615091	-1.728696207	-0.84240778	-0.127033781	0.418568464	1.167863242	0.502151452	0.320051506	1.231004052	1.197059035	-0.192411366	0.503161009	0.11150492	0.937098859	-0.534725151	0.186876962	0.645018847	0.700894141	-0.694942576	-1.534568749	0.132560841	0.265010713	-0.074712587	1.1235108599999999	-1.378255996	0.098305031	-1.330577219	-0.485041589	-1.773355186	0.633230326	-0.917403466	1.520687708	1.405417989	-1.078160584	-0.240071877	-0.659613731	-0.26756304400000003	-1.191004709	0.206759158	-0.166582496	-0.031815421	-1.395025162	-1.187444643	-1.18311581	-1.755871232	-1.583385491	-1.703162275	-0.113674463	0.603593301	-0.809236427	-0.613425478	0.542199651	0.35851911	0.064733449	0.990606671	0.012096191	1.592489042	0.802281746	0.689630748	-0.110631848	0.845196225	2.063791549	-1.788284137	0.221402746	0.022561464	-0.786437669	-0.425898559	-0.246528404	1.118301077	0.06418682	-1.356688839	-0.056624973	0.605099886	1.378181347	0.497815507	-0.972230221	-1.760827994	-1.513711554	-0.98025474	-0.968145737	3.116261953	1.038766612	-1.374074935	0.581412285	-0.729049267	-1.299359687	3.797371207	0.509676867	-0.062017681	-0.306935766	-0.143353125	-0.029112182	-0.691660039	1.249173301	1.194031483	-1.295995087	-0.473376087	-1.975487071	0.900879994	-0.316513358	-0.228001236	0.278973478	-1.024753669	-1.245265287	0.599347852	0.413901505	-0.218790712	-0.704316345	0.422137848	-0.015239719	-1.461893943	-1.212273713	1.35682112	0.072425356	-0.400088673	0.848322966	0.122889523	-2.140383699	0.270179328	-1.146954586	-0.143288414	-1.680354433	-1.10928925	0.430881489	NA	NA	NA	NA	NA	NA	NA	TCGA-BP-4174
TCGA-BP-4334-01A-03-1737-20	KIRC	-0.474633105	-0.546080708	0.022290875	-0.142680128	1.146636656	-1.001002383	0.451883061	1.031806525	-1.299486512	-0.011552571	2.329597138	0.595869705	-0.148561855	-0.791347165	-0.072483325	2.26477578	1.587407479	0.379602192	0.839433183	-0.414068328	2.100999265	0.79752958	0.297034975	-0.583560168	2.059004189	0.596274725	1.256832291	1.057491541	0.056057074	-0.641720854	2.212517576	0.006552243	0.022652214	0.51593172	-0.318488316	0.316585164	-0.880443295	-0.575802173	0.737620029	1.098739389	2.545927717	-0.891325206	0.535479514	-0.174293421	1.465888505	-0.283598476	2.077798029	0.824445597	-0.463837754	0.550965621	-1.181034062	1.181439911	-0.061072132	-1.806051709	1.600607538	1.905055452	0.6152055	-0.322993973	1.483005477	0.507640979	1.469152058	-0.022665174	0.581206115	0.074961995	0.844588697	0.666788878	1.359685101	-0.210501835	1.981249506	-0.520942728	-0.338229299	0.02817827	0.178744122	0.460170368	1.057585422	-1.066345484	-0.094406977	-0.736146231	0.411093004	0.361253826	1.06779487	-1.197178998	-6.5883e-4	-0.975029982	1.052952918	-0.648153589	-1.868508233	-0.142025458	-0.093231164	-0.636995145	-0.725386666	-1.229627219	-0.108434085	-1.35253724	-0.692154089	-1.545144688	0.163857934	-0.85739134	0.865241836	1.081833814	-0.489589744	-0.4594093	-1.142054938	-0.132931953	-1.032254516	0.814495556	-0.631238484	0.294291113	-0.938668618	-1.37771229	0.435582391	-1.617085581	-1.328485587	-2.096787105	0.56595485	1.979228091	-0.862015886	0.848204615	-0.277351564	-1.539755871	-0.52080558	0.438383015	0.235603782	2.303431513	1.189687662	2.025450513	-0.157412199	0.83174099	2.230971347	-1.49911716	0.104583568	-0.677738574	-1.13667715	-0.426824742	-0.091859326	2.044718797	-0.443279972	-1.336949355	0.058119302	0.75864091	1.651701432	1.501761118	-1.148608406	-1.23625068	-1.409128253	-0.889605626	-0.661687996	2.97050771	-0.459369515	-0.98060059	-0.769427833	-0.132223889	-1.090510537	-0.99751855	0.64013385	-0.124477286	-0.396613499	0.294528978	-0.37288483	-0.14286063	1.013924754	1.187782566	-1.313538854	0.359483282	-1.134500998	1.039034455	-0.074786257	0.429243619	0.231493883	-0.830740211	-1.049748157	1.687952617	1.049883362	-0.682645658	2.188672342	1.646443624	-0.674964015	-1.304118061	-0.879829817	1.937574363	0.571744392	-0.338580749	1.449312653	0.075973867	-2.132572938	0.010470019	-1.172032472	0.259490094	-1.825715524	-1.084953344	1.758412572	NA	NA	NA	NA	NA	NA	NA	TCGA-BP-4334
